"username","id","time","likes","retweets","text"
"naval","1261125326404349958","2020-05-15 02:44:43","0","111","RT @EthicalSkeptic: Well shoot then, they made the right decision - percent positives are plummeting. Fatalities have dropped by 60% and ca…"
"naval","1261079139886358533","2020-05-14 23:41:11","1","0","@JuJoDi Ted Chiang has other short story collections that are as good or better."
"naval","1260972347898474498","2020-05-14 16:36:50","0","125","RT @Thenakedpoet2: #5 &amp; the final one:\n\n@Naval life lessons gathered from various tweets https://t.co/QLPmMr0fE5"
"naval","1260972337278496768","2020-05-14 16:36:47","0","98","RT @Thenakedpoet2: #4\n\n@Naval on being healthy, wealthy &amp; wise \n\nShort advice that works. https://t.co/RAUPa0mExE"
"naval","1260972327266693120","2020-05-14 16:36:45","0","84","RT @Thenakedpoet2: #3\n\n@Naval on reading books\n\nMy biggest takeaway - It's ok to skip books https://t.co/zo3kCG7JmR"
"naval","1260972315023572993","2020-05-14 16:36:42","0","73","RT @Thenakedpoet2: #2\n\n@Naval on Meditation\n\nIt's easy to talk about it but hard to do. Hence the tips: https://t.co/pTiAHaZlZn"
"naval","1260972299974369280","2020-05-14 16:36:38","0","113","RT @Thenakedpoet2: #1\n\nHow to Get Rich (without getting lucky) - the famous @naval thread\n\nExplores wealth creation &amp; the skills needed htt…"
"naval","1260968482650251264","2020-05-14 16:21:28","0","192","RT @avichal: Asking public health officials when lockdown should end is like asking a lawyer when your product should ship."
"naval","1260856093317533696","2020-05-14 08:54:52","4","0","@_aoriginals @richardreeze @DAlexForce Didn’t speak to me."
"naval","1260845795860901888","2020-05-14 08:13:57","0","114","RT @DAlexForce: @richardreeze that's alot of tweets to go through (@naval)\n\nhttps://t.co/nqo4hPbvR2"
"naval","1260842700544176129","2020-05-14 08:01:39","0","74","RT @jackbutcher: @ramdane_mahmoud @naval 10 years of working hard.\n1 year of working smart."
"naval","1260842493446221824","2020-05-14 08:00:50","0","2172","RT @brian_armstrong: You have to be ok with people hating you to do anything interesting it turns out. Nobody mentioned that growing up.\n\nF…"
"naval","1260841492752424960","2020-05-14 07:56:51","3","0","@BareKnuckleComp @thetreyfisher @profgalloway I hadn’t seen it before as I haven’t read much by the good Professor, but I will remedy that."
"naval","1260733585050370050","2020-05-14 00:48:04","0","62","RT @ANDevereaux: A graph of % unemployed (normalized to 0% on Mar 1) versus the date for US states with lockdowns that have no stated end (…"
"naval","1260724935355322369","2020-05-14 00:13:42","108","0","@profgalloway @thetreyfisher 👌🙏"
"naval","1260698910042906624","2020-05-13 22:30:17","605","10","@thetreyfisher @profgalloway It’s possible that two people independently had the same concept. \n\nIf he feels similarly, wonderful."
"naval","1260698472505724928","2020-05-13 22:28:33","33","0","@Chris_arnade @anagogicascent 😂. Enjoyed your series in 2016 going through real America, Chris. 🙏"
"naval","1260696750274183168","2020-05-13 22:21:42","10818","1760","The modern caste system is built around the university diploma."
"naval","1260672759870263297","2020-05-13 20:46:22","4","0","@seyonvas It’ll only “work” if you want to do it, so no, I don’t recommend this for anyone who isn’t already drawn to it."
"naval","1260671116919500800","2020-05-13 20:39:51","2","0","@Yoga15App 🙏"
"naval","1260669721826848768","2020-05-13 20:34:18","162","10","@mikaelcho @patrickc “How Innovation Works” by @mattwridley"
"naval","1260665169539067905","2020-05-13 20:16:13","0","308","RT @focusedWarriorO: ""A happy, calm, and peaceful person will make better decisions. So if you want to operate at peak performance, you hav…"
"naval","1260645300839956480","2020-05-13 18:57:16","0","99","RT @BlackSwanofWall: Loved this thread.\n\nGoing to do my best to provide examples for each of these principles. \n\nLet me know what you think"
